id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,simplifiedName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,eventDate2,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,behavior,vitality,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,preparations,locationID,continent,waterBody,islandGroup,island,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,OG_geodeticDatum,geodeticDatum_translated_to.WGS83,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey.dbpk,collID,recordID,references
3514143,UCJEPS,VASC,,PreservedSpecimen,2d8a5144-3d05-49d3-a415-da1a8434d7c2,UC1252110,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,J. H. Thomas,,2723,2/1/53,,1953,2,1,32,NA,Feb 1 1953,,"weeds along edge of and in cabbage field; soil is heavy, moist, black",,petals whitish with blue veins,NA,NA,NA,NA,NA,,,NA,NA,,Flowering/Fruiting,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Santa Cruz,,about 1/2 mi inland from Sea Cliff Beach State Park (which is between Santa Cruz and Watsonville),,0,NA,36.9707433,-121.8926866,,,NA,,,,,,,60,NA,NA,NA,NA,200 ft,,,,11/4/21 8:37,UC1252110,46,fd2dd55b-b5de-4e99-a9f1-5eb99b60324a,https://cch2.org/portal/collections/individual/index.php?occid=3514143
2360184,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74357,74357,urn:catalog:CAS:DS:380399,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,NA,"Thomas, J. H.",,2723,2/1/53,,1953,2,1,32,NA,1-Feb-53,Petals whitish with blue veins.,"Along edge of and in cabbage field. Soil is heavy, moist, black. Other weed species common here: Capsella bursa-pastoris, Stellaria media, Spergula arvensis, Poa annua, Anthemis cotula, Lamium amplexicaule.",,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Santa Cruz,,About 0.5 mile inland from Sea Cliff Beach State Park which is between Santa Cruz and Watsonville.,,0,NA,37.97083333,-121.8916667,,,NA,"37∞58'15""N, 121∞53'30""W",,,,,,61,NA,NA,NA,NA,200.0000000000 ft,,en,,5/16/11 17:16,urn:catalog:CAS:BOT-BC:74357,1,566f6e58-512e-4846-a069-6eee02844588,https://cch2.org/portal/collections/individual/index.php?occid=2360184
2423571,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74358,74358,urn:catalog:CAS:DS:593628,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,NA,"Thomas, J. H.",,3186,5/23/53,,1953,5,23,143,NA,23-May-53,,Grazed grassland with occasional Oak-Madrone woods. In oat field.,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Santa Cruz,,"Saint Mary of the Palms, summer girls' camp near Glenwood.",,0,NA,37.10823995,-121.9860239,,,NA,"37∞06.5'N, 121∞59.1'W",,,,,,305,NA,NA,NA,NA,1000.0000000000 ft,,en,,5/16/11 17:17,urn:catalog:CAS:BOT-BC:74358,1,73d6c48f-495e-47fb-a963-4a22f772ff88,https://cch2.org/portal/collections/individual/index.php?occid=2423571
2282381,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74359,74359,urn:catalog:CAS:DS:593822,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,NA,"Thomas, J. H.",,3878,4/10/54,,1954,4,10,100,NA,Apr 10 1954,Petals white or yellow.,Growing on a steep bank near air strip.,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Santa Cruz,,Northern end of Hilton Airport between airstrip and highway.,,0,NA,37.15657076,-122.1626958,,,NA,"37∞09.4'N, 122∞09.7'W",,,,,,244,NA,NA,NA,NA,800.0000000000 ft,,en,,5/16/11 17:19,urn:catalog:CAS:BOT-BC:74359,1,77ebe431-3ecc-468d-9287-f467844fb795,https://cch2.org/portal/collections/individual/index.php?occid=2282381
2380407,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74360,74360,urn:catalog:CAS:DS:593635,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,NA,"Thomas, J. H.",,4213,5/26/54,,1954,5,26,146,NA,May 26 1954,Growing quite commonly.,Growing on airstrip embankment.,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Santa Cruz,,Northern end of Hilton Airport between airstrip and highway.,,0,NA,37.15657076,-122.1626958,,,NA,"37∞09.4'N, 122∞09.7'W",,,,,,244,NA,NA,NA,NA,800.0000000000 ft,,en,,5/16/11 17:21,urn:catalog:CAS:BOT-BC:74360,1,0ccc3603-8e7a-427f-ac15-76221db713c2,https://cch2.org/portal/collections/individual/index.php?occid=2380407
2321963,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74308,74308,urn:catalog:CAS:BOT:531054,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,NA,"Howitt, Beatrice F.",,18,3/6/55,,1955,3,6,65,NA,6-Mar-55,,,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Monterey,,Monterey Peninsula. Yankee Point.,,0,NA,36.49076,-121.94054,,,NA,,,,,,,NA,NA,NA,NA,NA,,,en,,5/16/11 13:43,urn:catalog:CAS:BOT-BC:74308,1,f5b2f21b-ce3e-4bd6-a715-c2bcfd8559c0,https://cch2.org/portal/collections/individual/index.php?occid=2321963
2285742,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74327,74327,urn:catalog:CAS:BOT:531036,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,NA,"Raven, Peter H.",,8240,1/17/55,,1955,1,17,17,NA,"Jan. 17, 1955",,Waste place.,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,San Francisco,,"Along 19th Avenue near Lawton Street, San Francisco.",,0,NA,37.75789,-122.47677,,,NA,,,,,,,NA,NA,NA,NA,NA,,,en,,5/16/11 14:49,urn:catalog:CAS:BOT-BC:74327,1,ce9af89e-91fe-4ce5-a754-3ebd530daa82,https://cch2.org/portal/collections/individual/index.php?occid=2285742
2287008,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74320,74320,urn:catalog:CAS:BOT:531047,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,NA,"Howell, John Thomas",,31597,6/17/56,,1956,6,17,169,NA,17-Jun-56,,,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,San Francisco,,San Francisco. Summit ridge of Bayview Hills.,,0,NA,37.71441,-122.39249,,,NA,,,,,,,NA,NA,NA,NA,NA,,,en,,5/16/11 14:06,urn:catalog:CAS:BOT-BC:74320,1,dedab047-bb8f-4d91-b6a0-d98b2a07ff21,https://cch2.org/portal/collections/individual/index.php?occid=2287008
2437632,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74321,74321,urn:catalog:CAS:BOT:531051,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,NA,"Howell, John Thomas",,31938,10/28/56,,1956,10,28,302,NA,"Oct. 28, 1956.",,Above high water line.,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,San Francisco,,"San Francisco. Mountain Lake, Presidio.",,0,NA,37.78821,-122.47095,,,NA,,,,,,,NA,NA,NA,NA,NA,,,en,,5/16/11 14:06,urn:catalog:CAS:BOT-BC:74321,1,59df44b9-fc9b-4d19-a955-42bc4ba01665,https://cch2.org/portal/collections/individual/index.php?occid=2437632
2399359,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74349,74349,urn:catalog:CAS:DS:580986,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,NA,"Thomas, John H.",,5594,4/3/56,,1956,4,3,94,NA,"Apr. 3, 1956.",Two color forms: yellow and lavender.,,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Santa Clara,,Stanford University Campus. Near intersection of Stanford Avenue and Columbia Street.,,0,NA,37.41989876,-122.1560325,,,NA,"37∞25.2'N, 122∞09.3'W",,,,,,15,NA,NA,NA,NA,50.0000000000 ft,,en,,5/16/11 16:45,urn:catalog:CAS:BOT-BC:74349,1,149d6774-16ee-497a-ad77-74124315fb67,https://cch2.org/portal/collections/individual/index.php?occid=2399359
2412262,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74328,74328,urn:catalog:CAS:BOT:531048,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,NA,"Rubtzoff, Peter",,3202,4/6/57,,1957,4,6,96,NA,"April 6, 1957.",,In the open.,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,San Francisco,,San Francisco. San Miguel Hills. Bottom of canyon east of O'Shaughnessy Boulevard.,,0,NA,37.739,-122.44043,,,NA,,,,,,,NA,NA,NA,NA,NA,,,en,,5/16/11 14:50,urn:catalog:CAS:BOT-BC:74328,1,86b1e216-1a33-48bb-857f-d0148b52aba8,https://cch2.org/portal/collections/individual/index.php?occid=2412262
2316628,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74323,74323,urn:catalog:CAS:BOT:531052,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,NA,"Howell, John Thomas",,32415,5/26/57,,1957,5,26,146,NA,"May 26, 1957.",,,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,San Francisco,,San Francisco. North base of Lone Mountain.,,0,NA,37.78074,-122.45322,,,NA,,,,,,,NA,NA,NA,NA,NA,,,en,,5/16/11 14:08,urn:catalog:CAS:BOT-BC:74323,1,4e1ca963-78b4-49c7-a983-1a9377e49ad0,https://cch2.org/portal/collections/individual/index.php?occid=2316628
2420423,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74322,74322,urn:catalog:CAS:BOT:531049,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,NA,"Howell, John Thomas",,s.n.,5/17/57,,1957,5,17,137,NA,17-May-57,,,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,San Francisco,,San Francisco. Bayview Hills.,,0,NA,37.71441,-122.39249,,,NA,,,,,,,NA,NA,NA,NA,NA,,,en,,5/16/11 14:07,urn:catalog:CAS:BOT-BC:74322,1,38d29656-f0f1-433f-b885-d37ba22992f7,https://cch2.org/portal/collections/individual/index.php?occid=2420423
2300993,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74325,74325,urn:catalog:CAS:BOT:531064,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,NA,"Rose, Lewis S.",,57145,10/6/57,,1957,10,6,279,NA,"Oct. 6, 1957",,,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,San Francisco,,"San Francisco. Russian Hill, north slope.",,0,NA,37.80246,-122.41967,,,NA,,,,,,,91,NA,NA,NA,NA,300.0000000000 ft,,en,,5/16/11 14:10,urn:catalog:CAS:BOT-BC:74325,1,e2816d4f-20de-42f7-8aa1-7ab2106ba802,https://cch2.org/portal/collections/individual/index.php?occid=2300993
3386031,UCJEPS,VASC,,PreservedSpecimen,f92bccb7-132e-423b-b9c1,UC2049883,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,H. W. Johansen (original label determination),,,NA,H. W. Johansen,,30,5/17/58,,1958,5,17,137,138,18-May-58,,Roadside.,,Very common.,NA,NA,NA,NA,NA,,,NA,NA,,Flowering/Fruiting,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Monterey,,Salinas by side of road.,,0,NA,36.706576,-121.666736,WGS84,,NA,,,,,,,NA,NA,NA,NA,NA,,,,,11/3/21 16:52,UC2049883,46,2ef61b2c-d141-4702-b5bb-f797aef7e336,https://cch2.org/portal/collections/individual/index.php?occid=3386031
2377415,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74330,74330,urn:catalog:CAS:DS:593820,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,NA,"Thomas, John H.",,7274,6/26/58,,1958,6,26,177,NA,26-Jun-58,Flowers purple.,Near sea level.,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,San Francisco,,Vacant lot at intersection of Davidson Ave. and 3rd Street.,,0,NA,37.74359,-122.38769,,,NA,,,,,,,0,NA,NA,NA,NA,0.0000000000 ft,,en,,5/16/11 15:06,urn:catalog:CAS:BOT-BC:74330,1,a0a538d9-c363-44f4-b840-649a8ff32c22,https://cch2.org/portal/collections/individual/index.php?occid=2377415
2406304,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74326,74326,urn:catalog:CAS:BOT:520092,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,NA,"Ruckert, Elsa G.",,40,3/23/60,,1960,3,23,83,NA,23-Mar-60,"Flowers purple leaves rough, prickly, irritating to skin.","On grassy bank. Associates: Grasses, Escholtzia, Brassica, Crassula.",,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,San Francisco,,"19th Avenue, opposite San Francisco State College, San Francisco.",,0,NA,37.72442,-122.47508,,,NA,,,,,,,9,NA,NA,NA,NA,30.0000000000 ft,,en,,5/16/11 14:47,urn:catalog:CAS:BOT-BC:74326,1,4889a785-f92d-4930-b71a-ce1cb1719f97,https://cch2.org/portal/collections/individual/index.php?occid=2406304
3792165,FSC,,,PreservedSpecimen,11f217d9-2acc-47c2-a595-766ac8c0ae45,FSC0010450,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,Raphanus raphanistrum,29701,L.,Raphanus,NA,raphanistrum,,,Species,,,,,,,NA,John H. Weiler,,6145,3/26/61,,1961,3,26,85,NA,26-Mar-61,abundant,On roadside; assoc. with Lupinus bicolor and annual grasses,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Alameda,,On the side of a road cut about 1.5 miles south of the canyon,,0,NA,NA,NA,,,NA,,,,,,,NA,NA,NA,NA,NA,,,en,pawanpreetgill5,4/12/23 0:18,,38,11f217d9-2acc-47c2-a595-766ac8c0ae45,https://cch2.org/portal/collections/individual/index.php?occid=3792165
2333212,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74290,74290,urn:catalog:CAS:BOT:439212,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,NA,"PeÒalosa, Javier",,1063,2/25/61,,1961,2,25,56,NA,"Feb. 26, 1961.","Occasional, forming thickets. On same sheet as accession number CAS 439213, both are Raphanus sativus L. from Marin County.","Dry soil bordering Typha marsh. Associates: Brassica campestris, Stipa pulchra, Lobularia maritima.",,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Marin,,Tiburon Peninsula. Tiburon.,,0,NA,NA,NA,,,NA,,,,,,,NA,NA,NA,NA,NA,,,en,,5/16/11 12:33,urn:catalog:CAS:BOT-BC:74290,1,70495f9d-180d-4d81-a7b6-e3ce5ba01f34,https://cch2.org/portal/collections/individual/index.php?occid=2333212
2409497,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74291,74291,urn:catalog:CAS:BOT:439213,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,NA,"PeÒalosa, Javier",,1215,4/1/61,,1961,4,1,91,NA,"April 1, 1961.","Abundant near shore. On same sheet as accession number CAS 439212, both are Raphanus sativus L. from Marin County.","Near shore of Richardson Bay inlet. Associates: Stipa pulchra, Anagallis arvensis, Cotula coronopifolia.",,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Marin,,Tiburon Peninsula. Tiburon. Near intersection of Blackfiled Drive and Tiburon Boulevard. (ca. 1 mile from US 101).,,0,NA,37.89866,-122.50135,,,NA,,,,,,,NA,NA,NA,NA,NA,,,en,,5/16/11 12:34,urn:catalog:CAS:BOT-BC:74291,1,846c8e5b-e9e2-45c6-a5d3-69255c82f2fc,https://cch2.org/portal/collections/individual/index.php?occid=2409497
5569675,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:684518,684518,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,"Nuddleman, M. Edward",,s.n.,4/20/62,,1962,4,20,110,NA,4/20/62,CalState Hayward. .,Mud-dry soil.,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Alameda,,Oakland,,0,NA,37.81211,-122.24704,,,NA,,,,,,,335,NA,NA,NA,NA,1100.0000000000 ft,,en,,6/27/22 9:23,urn:catalog:CAS:BOT-BC:684518,1,cf98aed5-32e3-4b72-b23a-49e7e2b381a3,https://cch2.org/portal/collections/individual/index.php?occid=5569675
5504863,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:684502,684502,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,"Harvey, B.",,s.n.,5/6/62,,1962,5,6,126,NA,6-May-62,Color: Pink. . CalState Hayward.,,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Alameda,,Hayward,,0,NA,37.66883,-122.08045,,,NA,,,,,,,15,NA,NA,NA,NA,50.0000000000 ft,,en,,6/15/22 13:34,urn:catalog:CAS:BOT-BC:684502,1,7c68b7bd-2e72-4a41-bd20-a712eb09dcd8,https://cch2.org/portal/collections/individual/index.php?occid=5504863
5569850,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:685177,685177,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,"Johnson Jr., Ralph R.",,4,5/15/62,,1962,5,15,135,NA,5/15/62,CalState Hayward. .,Dirt.,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Contra Costa,,Byron,,0,NA,37.86882,-121.63941,,,NA,,,,,,,46,NA,NA,NA,NA,150.0000000000 ft,,en,,6/27/22 9:59,urn:catalog:CAS:BOT-BC:685177,1,b943f6fc-0dc2-4a0a-944a-1d9a946c8cbc,https://cch2.org/portal/collections/individual/index.php?occid=5569850
5569676,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:684519,684519,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,"Bozza, W. M.",,32,4/30/63,,1963,4,30,120,NA,30-Apr-63,Wild Radish. . CalState Hayward. .,,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Alameda,,Oakland,,0,NA,37.81211,-122.24704,,,NA,,,,,,,30,NA,NA,NA,NA,100.0000000000 ft,,en,,6/27/22 9:25,urn:catalog:CAS:BOT-BC:684519,1,6869fc9f-a9b6-426d-b7f2-1360c265f860,https://cch2.org/portal/collections/individual/index.php?occid=5569676
